Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR16812,Larry Hamilton,78,Female,40868,08/10/1993,James Castillo,European,Account Representative II,Peter Castillo,High,Jade,Retail,151559.3222,17095.08,2,3992.6403,342906.4326,529821.652583,384472.349662,44730.07580214,45363.624,989413.3891,0,1
PKR39500,Nicholas Griffin,64,Male,12695,12/23/1993,Phillip Peters,Asian,Computer Systems Analyst II,Gregory Boyd,Mid,Jade,Retail,44123.9833,8392.63,1,651.3968,450969.0776,380147.711648,161149.573416,183999.75651832,26413.5128,487106.7696,3,1
PKR69752,Jeremy Bryant,34,Female,30600,01/17/2011,Jerry Green,Australian,Programmer Analyst I,Daniel Carroll,Mid,Gold,Institutional,91594.7175,27913.6,1,4577.196,1003171.832,809741.08384,327010.82232,447070.5099432,64132.12,1723533.656,2,2
PKR50261,Chris Reyes,79,Male,11378,06/01/1992,Joshua Little,European,Sales Associate,Daniel Carroll,High,Jade,Retail,196645.5,37964.5,2,3375.24,1206252.96,648147.5352,265151.2644,185213.068392,7167.6,1549559.88,2,2
PKR20655,Victor Jenkins,43,Male,27906,03/13/2017,Bruce Butler,Asian,Paralegal,Victor Dean,Low,Jade,Private Bank,361257.6704,51674.68,1,8534.3744,704827.5568,298804.8832,113256.6896,72797.544528,57647.5504,1009649.664,0,3
PKR84018,Lois Griffin,41,Female,1446,04/19/2000,Dennis Morris,Asian,Geologist II,Juan Ramirez,Mid,Gold,Institutional,21741.3757,6296.72,1,2407.212,327242.8944,136512.061776,106176.048048,22650.89025024,3584.3688,482143.4712,2,1
PKR52284,Emily Bryant,26,Male,8748,08/17/2013,Roy Rice,European,Human Resources Assistant IV,Kevin Kim,High,Jade,Retail,285493.065,47536.45,1,741.325,395561.725,199546.75,171610.205,191085.9678,14546.675,495808.95,2,2
PKR38633,Jimmy Harper,71,Male,37727,11/11/2008,George Lewis,Australian,Nuclear Power Engineer,Kevin Kim,Mid,Silver,Retail,264059.2811,33093.98,1,327.7774,315540.1046,1114277.6365,283136.12075,453748.46706,22427.8212,1278613.863,3,2
PKR94590,Howard Hunt,37,Female,33958,06/16/2011,Mark Montgomery,Asian,Biostatistician II,Steve Sanchez,High,Jade,Institutional,126030.6582,32997.5,1,233.026,832160.636,296880.200992,134398.469368,80097.47584872,55982.7612,1788185.9944,0,2
PKR29286,Carolyn Martinez,24,Female,42424,11/27/2002,Jeremy Vasquez,European,Statistician IV,Lawrence Sanchez,High,Jade,Institutional,15919.4754,4138.29,1,1165.8762,345276.756,274261.186332,188155.930158,83681.55266688,1983.9168,303565.9734,2,1
PKR86944,Ann White,59,Male,22837,11/03/2001,Shawn Wallace,Asian,Staff Scientist,Victor Rogers,High,Jade,Private Bank,204822.528,31427.04,1,3446.88,717965.28,154796.16,125384.8896,33528.848256,13876.32,1058494.08,0,2
PKR82767,Daniel Gomez,51,Male,28929,04/19/2008,Bruce Butler,Asian,Accounting Assistant I,Eugene Cunningham,High,Jade,Private Bank,361269.295,7619.4,3,3861.975,272547.825,2720079.9,598417.578,1348615.61442,90197.325,301316.925,0,4
PKR64440,Carlos Romero,24,Female,14155,05/29/2018,Joshua Bennett,American,Staff Accountant III,Nicholas Ward,High,Silver,Retail,253010.88,47710.2,1,1862.352,484643.736,419094.98496,120295.78272,254367.372816,37599.552,1506211.2,0,2
PKR97211,Johnny Fields,26,Female,34418,05/31/2000,Shawn Long,European,Software Test Engineer II,Sean Vasquez,High,Gold,Institutional,290646.5829,44449.14,2,5444.0515,1028198.9577,267004.585154,81951.902374,224363.15982198,8894.5448,162684.7703,1,2
PKR60063,Jessica Ruiz,43,Female,43096,09/13/2015,Shawn Cook,European,Accountant IV,Carl Anderson,High,Jade,Retail,86331.9868,9527.85,1,1690.213,196482.65,46348.6394,30457.67732,32536.7448588,2377.886,204841.49,1,1
PKR91861,Frank Adams,79,Female,33641,01/22/2009,Phillip Peters,Asian,Accountant IV,Steve Sanchez,Low,Jade,Institutional,70220.0664,44668.12,3,3029.0848,662458.1824,667288.86784,172780.15328,499155.9048896,42742.3808,1113544.32,1,2
PKR98755,Joan Miller,84,Female,31245,04/08/2005,Chris Armstrong,European,Web Developer I,Steve Sanchez,High,Gold,Retail,92465.8788,29491.8,1,26.5696,66963.4784,361818.944384,371340.495552,129873.95793152,23968.956,379833.8032,1,1
PKR93695,William Long,53,Male,30425,03/28/1997,Steve Diaz,Asian,Staff Accountant II,Daniel Carroll,Low,Platinum,Institutional,87221.55,2728.2,2,802.95,438262.83,394022.58732,141253.38036,276559.249968,8450.85,142895.844,2,1
PKR56540,Chris Ortiz,50,Female,10826,11/05/1995,Ernest Rivera,European,Administrative Assistant IV,Eugene Cunningham,High,Jade,Retail,191245.9563,16513.92,1,5238.0372,793387.3728,1052777.803968,614120.385648,161425.92994176,8925.0744,810082.3368,0,2
PKR79052,Aaron Cook,85,Female,13821,08/11/1999,Bobby Burton,American,Research Assistant II,Daniel Carroll,High,Jade,Commercial,33307.9296,19066.56,2,513.92,178106.896,49529.0752,29717.44512,64558.8982016,7586.832,52604.64,1,1
PKR54277,Victor Gardner,69,Male,17741,07/09/2001,Adam Hernandez,American,Geologist IV,Nicholas Ward,High,Jade,Retail,161586.7572,7485.06,1,5252.742,242336.754,173003.695128,57667.898376,84444.50632464,16147.2366,468874.989,3,2
PKR60443,Linda Brooks,33,Female,40454,04/21/2002,Dennis Morris,European,Account Representative III,Ryan Taylor,Mid,Silver,Institutional,119834.0352,25225.64,1,3593.7,591959.9268,743986.892484,631261.605744,109418.67832896,21892.3848,449730.4284,1,2
PKR66045,Helen Meyer,43,Male,39663,01/16/2006,Douglas Tucker,American,Nuclear Power Engineer,Lawrence Sanchez,High,Jade,Retail,89484.8232,52357.66,1,2669.5002,1386918.0784,1020703.056942,658210.382514,283888.99976256,59460.5634,2188771.1564,3,4
PKR80791,Paula Ross,46,Male,21598,01/03/2009,Joshua Ryan,Asian,Account Representative IV,Victor Rogers,Mid,Gold,Commercial,165293.4528,6190.38,2,2340.3744,564777.486,421648.797024,318939.474672,241583.13767952,8953.6356,496335.294,0,1
PKR67613,Jimmy Ramos,39,Female,25973,11/04/1996,Victor Ramos,European,Budget/Accounting Analyst III,Victor Dean,High,Silver,Private Bank,80619.0625,16862.25,1,1269.895,228549.9425,390933.7333,113080.0055,203705.552765,20682.53,348280.6525,0,1
PKR74089,Carolyn Wilson,35,Male,18650,04/06/2007,Mark Montgomery,Asian,Registered Nurse,Steve Sanchez,High,Silver,Retail,74979.1536,53063.4,1,377.6604,737955.1296,477508.081128,349802.431524,211602.70897428,22143.108,1252487.574,2,3
PKR60913,Eric Taylor,43,Male,20508,11/16/1997,Benjamin Kim,European,Safety Technician IV,Steve Sanchez,High,Gold,Institutional,146047.7408,18441.8,3,5151.744,911441.232,175550.1696,65831.3136,74023.654848,37367.616,198312.816,2,2
PKR98087,Eugene Castillo,40,Male,40024,11/22/1992,Keith Griffin,Asian,Community Outreach Specialist,Victor Dean,High,Jade,Retail,105795.48,4258.65,1,2754.1184,482446.349,182978.338984,47677.454524,100663.85803824,18410.7544,1015116.2378,1,1
PKR31887,Ernest Oliver,17,Female,11917,11/21/2009,Joe Hanson,Australian,Data Coordiator,Steve Sanchez,High,Platinum,Retail,173201.4207,11750.2,3,832.6857,77485.3233,910625.496858,282607.912818,504298.11998412,20404.4841,636534.9606,2,3
PKR67190,Kevin Ward,26,Male,34738,11/18/1998,Anthony Simpson,Asian,Biostatistician IV,Gregory Boyd,Mid,Gold,Retail,64025.9136,11174.24,3,1681.68,248474.3976,269465.47056,293648.2692,50265.674316,11272.0608,398887.632,0,2
PKR95893,Catherine Edwards,36,Female,17953,07/30/2019,Steve Diaz,European,Financial Advisor,Ryan Taylor,Mid,Gold,Private Bank,236680.1184,26152.72,1,739.0152,648040.932,60731.764632,61695.760896,42338.71591488,25412.0328,1269826.0344,2,4
PKR59612,Thomas Robertson,50,Male,8143,08/05/1999,Frank Brown,American,Help Desk Operator,Victor Gutierrez,Low,Jade,Private Bank,169087.1749,46738.2,3,1438.0384,1324814.9214,922185.417774,298549.23597,328404.159567,50216.0296,749636.0211,0,2
PKR57231,Adam Spencer,46,Male,20195,11/10/1999,Steve Diaz,European,Research Assistant III,Peter Castillo,High,Jade,Institutional,311847.8748,10870.86,1,4108.3735,1132511.0181,324404.483711,251504.599731,99435.44174872,64098.1649,1324815.107,2,3
PKR20899,Stephen Schmidt,55,Female,22619,08/07/2005,Samuel Fowler,European,Geologist IV,Jeremy Porter,Low,Gold,Retail,47981.4776,11337.46,1,2650.1694,270267.21,1084086.695196,703705.398636,140931.27037548,15656.931,586768.089,2,2
PKR79950,Paula Spencer,29,Female,27002,05/21/1994,Joshua Bennett,American,Senior Cost Accountant,Daniel Carroll,Mid,Jade,Private Bank,140614.4817,18945.08,1,4566.3618,629518.2894,329466.048912,287226.811872,145978.80321024,23365.7424,674003.5302,0,3
PKR69031,Betty Ray,50,Female,30391,02/13/2015,Victor Martinez,European,Professor,Kevin Kim,High,Jade,Private Bank,225930.7089,25768.05,1,4142.6082,552212.2026,474054.307044,368148.557598,134802.88965198,17859.201,596107.5048,1,2
PKR78617,Howard Jordan,50,Female,32959,08/08/2003,Douglas Tucker,American,Accountant I,Nicholas Morrison,Low,Jade,Retail,348711.6948,10768.48,2,4303.0408,1852223.0488,1453804.314944,628672.136192,378382.04197056,92880.6264,2806941.7448,0,3
PKR92044,Brian Flores,46,Male,16867,03/28/2014,Paul Holmes,Asian,GIS Technical Architect,Juan Ramirez,Mid,Silver,Retail,291586.7136,12144.92,2,5140.4264,1121859.8864,635576.561696,399082.957344,404551.87194464,3016.8456,694409.3392,1,5
PKR94650,Fred Jordan,68,Male,857,09/15/1997,Donald Reynolds,Australian,Accountant III,Sean Vasquez,High,Jade,Institutional,116238.09,53102.4,1,1413.9032,752085.3396,90992.643976,81155.601384,50586.99152936,34716.7448,781662.3108,2,3
PKR62018,Norma Little,50,Male,33023,04/15/2006,Raymond Alexander,European,Database Administrator III,Peter Castillo,High,Silver,Retail,131067.008,15853.86,3,968.6974,127564.7496,218455.091058,136997.260494,214604.35724952,14572.3864,170368.7776,0,1
PKR97714,Theresa Ward,58,Female,3091,03/18/2006,Paul Holmes,European,VP Quality Control,Victor Dean,Mid,Gold,Institutional,86055.552,34408.44,1,349.4964,537839.5352,279314.422332,215374.976256,150224.04593856,33769.6788,173255.2624,2,2
PKR62445,Lawrence Tucker,17,Female,9744,11/21/2002,Mark Montgomery,European,Engineer II,Fred Bryant,Low,Gold,Retail,97432.2628,6109.81,1,480.9112,213847.0796,203074.463592,112086.55458,18395.3816046,28840.9968,819449.323,3,1
PKR34780,Michelle Martin,53,Female,19654,06/19/1994,Frank Brown,Asian,Accounting Assistant IV,Fred Bryant,Mid,Platinum,Retail,162007.4976,11857.04,1,1583.5976,350347.6808,88823.512596,132397.311228,24284.01316068,6166.2744,184135.5256,2,2
PKR97314,John Davis,80,Female,38563,01/09/1998,Paul Holmes,American,Senior Financial Analyst,Jeremy Porter,High,Jade,Retail,96994.7742,12016.69,1,5789.979,1005650.3493,670727.847267,284949.739035,188724.40408395,10233.1449,1324654.9821,2,1
PKR96807,Robert Parker,35,Male,28369,10/14/2009,Frank Brown,American,Senior Cost Accountant,Kevin Kim,Low,Silver,Private Bank,161205.73,29036,2,4269.23,780104.619,278287.04393,172459.57652,269977.6279704,31515.764,676672.955,1,2
PKR34442,Diana Ross,41,Male,35908,12/22/2007,Joshua Little,Asian,Staff Accountant II,Eric Shaw,Mid,Jade,Retail,51237.9168,15311.94,1,2470.2384,464882.5188,265391.678664,118350.343188,165798.07168428,28183.6548,530779.2672,1,1
PKR57917,Jane Hicks,58,Female,36341,04/15/1993,Frank Brown,Australian,Safety Technician III,Victor Gutierrez,Mid,Gold,Retail,266528.745,24360.19,3,7274.7354,1237588.2362,0,0,0,70622.7994,430784.6886,1,4
PKR57474,Kathryn Daniels,58,Female,17398,07/02/1993,Bruce Butler,Asian,Marketing Manager,Eugene Cunningham,High,Jade,Institutional,294510.4239,50943.2,2,386.5169,227473.1228,572521.482918,435438.874332,330127.17620652,41136.9882,288926.0297,2,3
PKR62022,Ruth Weaver,73,Female,16020,09/08/1999,Douglas Tucker,American,Administrative Officer,Daniel Carroll,High,Platinum,Retail,42998.48,9205.2,1,755.888,194924.856,981961.69148,453847.8406,341623.647288,42706.72,107099.048,1,1
PKR98847,Jacqueline Boyd,23,Male,7743,10/13/2006,George Lewis,Australian,Data Coordiator,Joe Carroll,Mid,Jade,Commercial,58825.3566,33834.06,3,5528.43,351066.7848,684283.253976,542262.201264,128077.16753664,55100.6232,823596.4998,0,2
PKR93864,Lawrence Medina,47,Male,23729,03/03/2016,Shawn Long,African,Biostatistician IV,Victor Rogers,High,Jade,Retail,151760.1672,54693.79,1,2938.6588,304776.8031,489210.025381,495563.402334,167729.1515592,23124.794,340573.5795,3,3
PKR71100,Mildred Young,24,Male,10434,06/08/2010,Anthony Berry,European,Sales Representative,Fred Bryant,High,Jade,Retail,142413,21747,1,800.73,571830.65,183586.557,130287.234,165820.116,18910.31,86948.8,1,2
PKR28425,Gregory West,45,Female,8674,08/19/1999,Roy Rice,European,Cost Accountant,Victor Gutierrez,Low,Silver,Private Bank,185141.25,37344.75,2,7615.3125,890869.6875,470005.078125,94001.015625,177661.91953125,50530.3125,1908982.5,1,3
PKR24753,Ralph Chapman,37,Male,38601,03/14/1998,Douglas Tucker,European,Recruiter,Juan Ramirez,High,Gold,Retail,140464.0666,19960.6,1,1579.6308,384162.7482,268653.242088,236089.212744,102576.6924336,22157.1174,721889.8566,0,1
PKR75584,Patrick Thomas,27,Male,2279,12/29/1992,Chris Armstrong,American,Help Desk Technician,Kevin Kim,Low,Gold,Retail,167973.75,3960.75,2,216.75,487484.01,322763.9856,128156.2884,360356.496864,43862.04,572829.45,0,3
PKR82408,Henry Chapman,35,Male,2372,11/24/2014,Raymond Alexander,European,Research Assistant I,Nicholas Morrison,High,Gold,Retail,148323.7184,30757.47,1,1375.8108,17385.3472,65615.312672,68138.978544,63848.7465616,6409.9412,367943.1912,3,1
PKR59517,Mark Henry,38,Female,723,12/14/1996,Douglas Tucker,European,Web Designer III,Sean Vasquez,Mid,Jade,Institutional,56445,38555,1,836.97,521608.95,163906.23285,168657.13815,61999.314165,19965.15,735328.515,1,2
PKR20659,Kathleen Lee,67,Female,39594,04/06/2008,Victor Ramos,European,Nurse Practicioner,Juan Ramirez,Mid,Silver,Retail,205039.918,13897.96,1,51.765,325697.115,256902.3,243200.844,56621.26692,36539.565,963984.36,3,2
PKR17087,Steven Jacobs,69,Female,35352,03/13/2018,Paul Larson,American,Account Coordinator,Joe Carroll,High,Silver,Private Bank,90748.3668,51605.88,2,5863.8528,956318.8336,1324552.518016,496707.194256,411757.52795632,32807.216,758524.6656,2,3
PKR54827,Russell Gibson,21,Female,22684,08/10/1998,Benjamin Kim,Asian,Statistician II,Eric Shaw,High,Jade,Retail,439739.9808,19769.88,2,10072.4176,1639317.9528,291883.217824,138764.152736,86416.57235904,105831.096,2184161.2176,2,5
PKR73702,Joe Anderson,45,Male,25734,05/16/2011,Jonathan Hawkins,European,Systems Administrator IV,Juan Ramirez,High,Silver,Retail,183800.0568,16059.8,1,7693.4466,897683.9321,997276.077535,609023.5588,156823.566391,15991.301,1702092.7464,0,2
PKR30737,Johnny Spencer,36,Female,21155,03/16/1993,Mark Montgomery,Asian,Geologist IV,Ryan Taylor,Low,Jade,Private Bank,330725.4027,32644.92,2,1609.839,198857.89,1374639.73339,911889.72413,291940.8146655,19618.2602,1464692.9605,1,3
PKR25733,Brian Lawrence,77,Female,18467,12/15/2012,Samuel Fowler,Asian,Accountant III,Peter Castillo,Low,Jade,Commercial,140928.7437,23891.34,1,4521.9918,818215.696,73199.447132,53622.850806,19210.59909034,38498.6912,1156314.0062,1,2
PKR21564,Joe Wells,62,Male,40569,05/28/2008,Stephen Payne,Asian,Software Test Engineer III,Fred Bryant,Mid,Jade,Institutional,155712.0775,27671.77,1,3621.5998,938493.7464,557439.613213,127657.92669,169785.0424977,55223.9408,849689.449,3,2
PKR42415,William Rose,84,Female,37863,07/27/2006,Adam Hernandez,American,Marketing Manager,Eric Shaw,Low,Gold,Commercial,111451.9653,27992.25,1,3143.088,1151039.76,1146054.3744,358141.992,268606.494,37472.448,1427909.184,1,1
PKR14959,Anne Weaver,63,Female,15105,05/05/1995,George Lewis,Asian,Statistician III,Nicholas Morrison,High,Silver,Private Bank,38204.32,31586.8,1,1636.2,186596.288,168330.37336,138330.90088,14733.0742624,31159.712,180635.268,0,1
PKR74028,Kathryn Brooks,59,Female,43193,07/15/1995,Paul Larson,European,Developer I,Nicholas Ward,Low,Silver,Private Bank,124157.088,19103.04,1,1497.958,149171,283228.403524,251315.343972,152025.83744084,3922.8068,95380.7184,2,2
PKR70570,Douglas Vasquez,71,Male,877,07/21/2018,Jerry Green,African,Analog Circuit Design manager,Victor Rogers,High,Silver,Retail,69702.7968,14574.56,1,381.888,182134.7632,686320.34432,393624.90336,111022.40864,26204.5888,885319.2816,2,1
PKR35225,Bonnie Romero,64,Male,20953,12/19/1999,Bruce Porter,Australian,Human Resources Assistant I,Peter Castillo,High,Jade,Institutional,68808.96,19788.6,1,436.8,633474.24,289579.71,318537.681,65651.85711,17851.26,644133,3,2
PKR76179,Joe Phillips,48,Female,7564,02/13/2005,Roger Alexander,European,Biostatistician I,Eugene Cunningham,Low,Gold,Retail,198144.5376,21909.76,1,680.9344,661792.3392,334496.434432,264601.657088,246379.0901376,12214.7968,619387.4496,2,2
PKR55647,Sarah Nichols,69,Male,34610,02/12/2003,Bruce Porter,European,Accounting Assistant I,Ryan Taylor,Mid,Jade,Retail,365061.5394,66156.81,2,7934.1941,1427743.0671,1030675.8147,675569.0214,165774.244482,10951.6176,1021801.3302,2,3
PKR89010,Kathleen Reed,35,Male,969,03/17/2001,Jonathan Hawkins,Australian,Database Administrator III,Lawrence Sanchez,Low,Gold,Retail,292505.4153,30841.17,3,4211.925,1226789.5725,300043.58625,128018.5968,315565.841112,46355.205,1636680.63,2,4
PKR24422,Eugene Rodriguez,79,Female,21746,04/22/2015,Keith Griffin,European,Accountant III,Eugene Cunningham,Low,Jade,Retail,190359.1872,43977.92,1,2400.7088,419167.4144,1641146.992128,554753.912832,360590.0433408,9895.4688,326361.2128,0,2
PKR84352,Willie Hanson,25,Female,12820,01/08/1994,Ernest Rivera,European,Software Test Engineer IV,Carl Anderson,Mid,Jade,Retail,87282,14192.4,1,1574.982,54129.564,37028.98044,16336.3149,22362.599952,25871.076,277114.824,1,1
PKR38237,Philip Martin,19,Female,6783,02/26/1993,Jonathan Hawkins,American,Recruiting Manager,Steve Sanchez,Mid,Gold,Institutional,218710.7936,31230.16,3,435.5156,82605.224,169348.06824,116600.30928,115934.0217984,20304.6064,113440.5532,2,2
PKR54321,Benjamin Duncan,75,Female,1365,09/20/2003,Joe Price,American,Accountant I,Carl Anderson,Low,Jade,Commercial,72773.4784,15015.84,1,2434.488,668113.8072,570888.342612,141615.712896,258802.71531744,11239.0992,459593.7696,3,1
PKR61299,Gerald Owens,28,Male,20443,10/03/2014,Raymond Alexander,American,Accountant III,Kevin Kim,Mid,Gold,Retail,386244.5496,8012.94,1,3159.7254,373659.2496,1962821.3085,1169340.354,204912.97632,82324.4292,2425811.2632,0,3
PKR22254,Scott Ross,60,Female,27920,12/02/2008,Dennis Ruiz,African,Web Designer IV,Carl Anderson,High,Jade,Retail,96691.35,33530.28,1,1738.5438,210320.0652,117721.18911,42326.71968,52167.6820056,29458.0566,955110.9582,1,1
PKR13347,Jean Reed,78,Male,25488,07/19/1997,Joe Price,European,Accountant III,Gregory Boyd,High,Jade,Private Bank,280286.6409,42697.75,1,4942.6684,153326.8148,611071.698816,503235.516672,197699.667264,21493.678,1007843.7964,0,4
PKR84771,Bobby Wood,38,Male,24291,02/02/2014,Nicholas Cunningham,European,Recruiting Manager,Victor Dean,Mid,Jade,Commercial,291861.2416,56320.23,1,2730.3095,479875.3039,2129776.627535,1425441.049925,281734.231044,81122.1771,1724351.3011,0,2
PKR37011,Ashley Robertson,81,Female,28970,10/28/2001,Shawn Cook,African,Staff Accountant III,Victor Rogers,High,Jade,Retail,156567.36,42980.4,1,5084.178,157441.812,1279046.5446,264265.815,562886.18595,12178.65,641863.134,3,2
PKR90697,Juan Hughes,24,Female,41486,12/30/1999,Bruce Porter,Asian,Sales Representative,Nicholas Ward,Mid,Gold,Private Bank,118836.1867,21423.29,2,4759.5219,1158652.6378,774143.808172,213019.437148,358651.99381284,28162.1473,1554596.0892,2,2
PKR18049,Walter Mccoy,38,Male,8309,04/26/2010,Anthony Berry,Asian,Staff Accountant III,Kevin Kim,High,Silver,Institutional,396733.6422,25861.14,1,2649.36,376264.896,995012.6984,398005.07936,168867.8693856,73637.102,822363.668,0,3
PKR74615,Kathleen Bryant,69,Female,16121,04/19/1997,Gregory Simmons,European,Staff Accountant IV,Victor Rogers,Low,Jade,Commercial,236387.58,46675.85,2,1924.1625,687541.725,243023.259375,246263.5695,80100.46629,10340.85,852689.175,1,2
